NTACODE	NTANAME	POP_TOT	POP_MALE_RT	POP_FEMALE_RT	RACE_HIS_LAT_RT	RACE_WHITE_RT	RACE_BLACK_RT	RACE_ASIAN_RT	POP_UNDER10YR_RT	POP_10TO19YR_RT	POP_20TO59YR_RT	POP_OVER60YR_RT	LABOR_FORCE	HOUSEHOLD_TOT	HOUSEHOLD_INCOME_AVE	EMPLOYED_RT	UNEMPLOYED_RT	HOUSEHOLD_WITHEARNING_RT	HOUSEHOLD_FOODSTAMP_RT	HOUSEHOLD_LT25K_RT	HOUSEHOLD_25KTO50K_RT	HOUSEHOLD_50KTO200K_RT	HOUSEUNITS_TOT	HOUSEUNITS_OCCUPIED	HOUSEUNITS_VACANT_RT	HOUSEUNITS_NOPLUMBING_RT	HOUSEUNITS_NOKITCHEN_RT	HOUSEUNITS_NOPHONE_RT	HOUSEUNITS_OWNER_RT	HOUSEUNITS_RENTER_RT	POP_OVER25YR	EDU_LT12_RT	EDU_PRIORCOLLEGE_RT	EDU_COLLEGE_RT	POP_PERHOUSEHOLD
BK96	Rugby-Remsen Village	56277	0.448691294845	0.551308705155	0.0465021234252	0.0119942427635	0.909678909679	0.0171473248396	0.12328304636	0.127796435489	0.556888249196	0.192032268955	28607	20055	58.3082772376	0.888104310134	0.111895689866	0.807928197457	0.18459237098	0.276589379207	0.263126402393	0.441037147843	22301	20055	0.100712972512	0.00596385812295	0.00520156046814	0.0166808663289	0.299177262528	0.700822737472	38160	0.175	0.652175052411	0.172824947589	2.5235191247
BK45	Georgetown-Marine Park-Bergen Beach-Mill Basin	48351	0.483340572067	0.516659427933	0.0859134247482	0.730925937416	0.115509503423	0.0472999524312	0.154205704122	0.123410063908	0.524973630328	0.197410601642	23187	16432	89.070107108	0.904041057489	0.0959589425108	0.80099805258	0.0651777020448	0.14435248296	0.190725413827	0.595423563778	17523	16432	0.0622610283627	0.00764709239285	0.00736175312446	0.0162072704445	0.739045764362	0.260954235638	32108	0.0851501183505	0.560981686807	0.353868194842	2.75928779318
BK50	Canarsie	86160	0.447980501393	0.552019498607	0.0862116991643	0.0551648096564	0.822017177344	0.0269034354689	0.126067780873	0.150719591458	0.577669452182	0.145543175487	44584	27669	72.2712241136	0.907590166876	0.092409833124	0.863565723372	0.145794932957	0.209404026166	0.209801582999	0.552242581951	29800	27669	0.0715100671141	0.0039932885906	0.00395973154362	0.0123825503356	0.4898984423	0.5101015577	55379	0.148792863721	0.605933657162	0.245273479117	2.89127516778
BK58	Flatlands	70872	0.453550062084	0.546449937916	0.0787052714753	0.17444124619	0.70122192121	0.0268794446326	0.122530759679	0.143554577266	0.558725589796	0.175189073259	37070	23279	74.0980067872	0.905961694092	0.0940383059077	0.845182353194	0.152712745393	0.189226341338	0.223806864556	0.55522144422	24682	23279	0.0568430435135	0.00490235799368	0.00753585608945	0.0120330605299	0.595858928648	0.404141071352	46254	0.133047952609	0.594953949929	0.271998097462	2.87140426221
BX27	Hunts Point	27562	0.478992816196	0.521007183804	0.752086205645	0.0112836514041	0.214752195051	0.00471663885059	0.161563021551	0.184493142733	0.537406574269	0.116537261447	10616	8877	31.6979272276	0.801243406179	0.19875659382	0.677255829671	0.525515376816	0.56449250873	0.249633885321	0.183507941872	9513	8877	0.0668558814253	0.0148218227688	0.0141911069063	0.0605487228003	0.0531711163681	0.946828883631	15519	0.459114633675	0.454990656614	0.0858947097106	2.89729843372
BX33	Longwood	25542	0.458891237961	0.541108762039	0.71815049722	0.0156996319787	0.237334586172	0.0117062093806	0.18083940177	0.187338501292	0.514368491112	0.117453605826	9468	8318	34.5855373888	0.875897760878	0.124102239121	0.650997836017	0.531017071411	0.549531137292	0.241404183698	0.204616494349	9074	8318	0.0833149658364	0.0146572625082	0.00650209389464	0.0564249504077	0.0781437845635	0.921856215435	14150	0.44	0.481908127208	0.0780918727915	2.81485563147
BX34	Melrose South-Mott Haven North	39020	0.439697590979	0.560302409021	0.690312660174	0.0228088159918	0.269272168119	0.00474115838032	0.197180932855	0.159533572527	0.517708867247	0.125576627371	15454	12776	33.8386427677	0.821534877701	0.178465122298	0.656934877896	0.53295241077	0.534987476518	0.270272385723	0.193096430808	13842	12776	0.0770119924866	0.00989741366854	0.0114145354717	0.0625632134084	0.0849248591108	0.915075140888	21347	0.43753220593	0.473368623226	0.0890991708436	2.81895679815
BX39	Mott Haven-Port Morris	52132	0.48638072585	0.51361927415	0.720536330852	0.0172638686411	0.250594644364	0.00857438809177	0.169857285353	0.168130898488	0.536330852451	0.125680963707	20630	17497	31.6568554609	0.841008240426	0.158991759573	0.639881122478	0.522203806367	0.591758587186	0.235468937532	0.170029147854	19111	17497	0.0844539793836	0.0087384228978	0.0132907749464	0.0412327978651	0.0473795507801	0.952620449219	29781	0.449246163661	0.463248379839	0.0875054564991	2.72785306891
BX98	Rikers Island1	9741	0.905553844574	0.0944461554254	0.339184888615	0.0668309208499	0.562981213427	0.0207370906478	0.0	0.151421825274	0.832974027306	0.0156041474181	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	6215	0.689460981495	0.290104585679	0.0204344328238	9.741e+11
BX01	Claremont-Bathgate	30715	0.453166205437	0.546833794563	0.556535894514	0.00879049324434	0.421032069022	0.000944164089207	0.174963372945	0.18554452222	0.545108253296	0.0943838515383	11100	9847	32.0209200771	0.775765765765	0.224234234234	0.649233269015	0.536508581293	0.554077383974	0.260586980806	0.183710774855	10526	9847	0.064506935208	0.00665019950598	0.00760022800683	0.0615618468553	0.0535188382248	0.946481161774	16551	0.430548003142	0.483958673192	0.0854933236662	2.91801254037
BX06	Belmont	25783	0.472132800682	0.527867199317	0.596943722608	0.189116859946	0.181321025482	0.0216809525656	0.168754605748	0.186712174689	0.538998564946	0.105534654617	9866	8319	30.1367351845	0.88272856274	0.117271437259	0.639740353407	0.475658131986	0.574948912128	0.264575069119	0.160476018752	9324	8319	0.107786357786	0.00439725439725	0.00589875589875	0.0524453024452	0.0462796009135	0.953720399085	12591	0.411563815423	0.481057898499	0.107378286077	2.76522951523
BX17	East Tremont	41871	0.451553581238	0.548446418762	0.69348713907	0.0218767165819	0.268730147357	0.00804853000883	0.167610040362	0.183396622961	0.531035800435	0.117957536242	16734	14245	32.9845559845	0.811939763356	0.188060236644	0.6351000351	0.51246051246	0.577816777816	0.224991224991	0.196279396279	15495	14245	0.0806711842529	0.00929332042594	0.00684091642465	0.0810584059373	0.0723762723762	0.927623727623	23179	0.397428707019	0.505888951206	0.0966823417748	2.70222652468
BX35	Morrisania-Melrose	37872	0.455772074356	0.544227925644	0.607916138572	0.0105882974229	0.355935783692	0.00596746937051	0.158032319392	0.18322243346	0.546261089987	0.112484157161	16056	12475	36.3062124248	0.816953163926	0.183046836074	0.709819639278	0.508456913827	0.511743486974	0.270621242485	0.214749498998	13782	12475	0.0948338412421	0.0133507473516	0.0153823828182	0.0753156290814	0.0915430861723	0.908456913827	21705	0.387099746602	0.512831144897	0.1000691085	2.74793208533
BX75	Crotona Park East	20352	0.467030267295	0.532969732704	0.716784591195	0.0121363993711	0.247494103773	0.00633844339622	0.19147995283	0.190644654088	0.501523191824	0.116352201258	7998	6912	33.8780381944	0.837959489871	0.162040510127	0.672309027777	0.521556712962	0.532841435184	0.251446759259	0.212818287037	7425	6912	0.0690909090908	0.0060606060606	0.0208754208754	0.0941414141413	0.110966435185	0.889033564814	11123	0.411849321226	0.467230063831	0.120920614942	2.74101010101
BX14	East Concourse-Concourse Village	63504	0.484237213404	0.515762786596	0.571664777022	0.0179516250945	0.383849836231	0.00981040564374	0.14948664651	0.157596371882	0.553823381204	0.139093600403	28136	21343	40.2523075481	0.845713676428	0.154286323571	0.715129082134	0.418591575692	0.462118727451	0.255915288385	0.278545658998	22977	21343	0.0711145928537	0.00465683074379	0.00644122383253	0.0655002828916	0.108747598744	0.891252401255	38729	0.383950011619	0.478556120736	0.137493867644	2.76380728555
BX26	Highbridge	37065	0.471091326049	0.528908673951	0.630783758262	0.00639417239984	0.350654256037	0.00426278159989	0.177310130851	0.168568730608	0.542209631728	0.111911506812	16026	12711	35.5390999921	0.825533508049	0.17446649195	0.723861222563	0.481315396113	0.516953819526	0.256392101329	0.223979230588	13474	12711	0.0566275790411	0.00712483301172	0.00875760724357	0.0299836722577	0.0475965699	0.952403430099	21463	0.362670642501	0.536737641522	0.100591715976	2.75085349562
BX63	West Concourse	39680	0.471144153226	0.528855846774	0.699747983871	0.0223286290323	0.238508064516	0.0233870967742	0.167615927419	0.169405241935	0.562424395161	0.100554435484	18500	12795	38.0855803048	0.861297297297	0.138702702703	0.767799921844	0.448143806174	0.426260257913	0.3149667839	0.25822586948	13596	12795	0.0589143865842	0.0110326566637	0.0130185348632	0.046925566343	0.0289957014459	0.971004298553	23406	0.390839955567	0.499914551824	0.109245492609	2.91850544278
BX36	University Heights-Morris Heights	53944	0.472267536705	0.527732463295	0.664522467744	0.0162761382174	0.301108557022	0.00545009639626	0.15256562361	0.170046715112	0.572501112264	0.104886549014	26336	17631	36.9791843911	0.793514580802	0.206485419198	0.773864216437	0.484487550337	0.487436900913	0.278373319721	0.231807611593	19551	17631	0.0982046954119	0.00710961076159	0.0119686972533	0.029666001739	0.0495717769837	0.950428223016	31399	0.352336061658	0.536227268384	0.111436669958	2.75914275484
BX40	Fordham South	26336	0.450941676792	0.549058323208	0.685905224787	0.0153022478736	0.283566221142	0.00649301336573	0.199764580802	0.182867557716	0.528705953827	0.0886619076549	11714	8338	34.7616334852	0.797165784531	0.202834215468	0.741065003597	0.519309186855	0.532142000479	0.252098824658	0.213120652434	8902	8338	0.06335654909	0.0119074365311	0.0116827679173	0.0406650190968	0.0277044854881	0.972295514511	14029	0.436809466106	0.449640031363	0.11355050253	2.95843630644
BX41	Mount Hope	52237	0.488446886307	0.511553113693	0.687922353887	0.0130750234508	0.264735723721	0.0215938893887	0.157321438827	0.168558684457	0.570285429868	0.103834446848	24563	16528	38.39892909	0.824614257216	0.175385742784	0.760648596321	0.46188286544	0.467146660213	0.27571393998	0.251815101646	17952	16528	0.0793226381461	0.014984402852	0.0138703208556	0.0745877896613	0.0299491771539	0.970050822845	30746	0.38863592012	0.49391790802	0.11744617186	2.90981506239
BX05	Bedford Park-Fordham North	52591	0.475176360974	0.524823639026	0.682759407503	0.0756973626666	0.178889924131	0.0478408853226	0.157346314008	0.158962560134	0.573824418627	0.109866707231	23789	18253	42.7385909165	0.867249569128	0.132750430871	0.75445132307	0.404919739221	0.46354023996	0.23415328987	0.293212074727	19607	18253	0.0690569694497	0.0117815066048	0.0168817259142	0.0355995307798	0.0527036651509	0.947296334849	31845	0.360150730099	0.506610142879	0.133239127021	2.68225633702
BX30	Kingsbridge Heights	30599	0.449066962972	0.550933037027	0.685055067159	0.027778685578	0.203993594562	0.065328932318	0.132128500931	0.136638452237	0.57704500147	0.154188045361	15436	10599	42.0648174356	0.819707178025	0.180292821974	0.769695254269	0.40607604491	0.430323615435	0.28313991886	0.278799886782	11640	10599	0.0894329896906	0.00833333333333	0.0193298969072	0.0194158075601	0.145296726106	0.854703273893	19666	0.315214075053	0.518712498729	0.166073426218	2.62878006873
BX43	Norwood	41217	0.461532862654	0.538467137346	0.56105490453	0.12322585341	0.195210714026	0.0866147463425	0.16646044108	0.144260863236	0.568818691317	0.120460004367	19678	14192	47.0675380496	0.873513568452	0.126486431548	0.789247463359	0.338289177001	0.375986471251	0.241192220969	0.375493235625	15163	14192	0.0640374596056	0.0	0.000923300138494	0.0364044054606	0.0607384441939	0.939261555805	24832	0.288740335051	0.51393363402	0.197326030928	2.71826155774
BX22	North Riverdale-Fieldston-Riverdale	26839	0.474943179701	0.525056820299	0.184097768173	0.669361749692	0.0691158388911	0.0587950370729	0.107828160513	0.122508290175	0.502664033682	0.26699951563	13264	10909	93.9614080116	0.941948130277	0.0580518697225	0.743881199009	0.0482170684755	0.162526354386	0.155467962233	0.557796314969	12361	10909	0.117466224415	0.00412587978319	0.0	0.00728096432327	0.507012558438	0.492987441562	18459	0.0807194322552	0.325965653611	0.593314914134	2.1712644608
BX28	Van Cortlandt Village	49715	0.454128532636	0.545871467364	0.637594287438	0.111917932214	0.200221261189	0.0339133058433	0.132012471085	0.139213517047	0.573891179724	0.154882832143	25608	17347	51.6416383236	0.859731333958	0.140268666042	0.800484233585	0.279126073673	0.316827117081	0.27952960166	0.396379777483	18532	17347	0.063943449169	0.00669112885819	0.00998273257068	0.0240664796028	0.146192425203	0.853807574796	31784	0.269129121571	0.540271834885	0.190599043544	2.68265702568
BX29	Spuyten Duyvil-Kingsbridge	29848	0.472091932458	0.527908067542	0.362201822568	0.486431251675	0.0658670597695	0.0625167515411	0.113508442777	0.0972259447869	0.524758777807	0.264506834629	15238	12741	83.1838160269	0.918427615172	0.0815723848274	0.751353896868	0.103838003296	0.194254768071	0.177223137901	0.547209795149	14184	12741	0.101734348562	0.00824873096446	0.00874224478285	0.0144529046813	0.361902519425	0.638097480574	22052	0.127063304916	0.386359513876	0.486577181208	2.1043429216
BX08	West Farms-Bronx River	35325	0.486199575371	0.513800424628	0.677820240623	0.0197027600849	0.244642604388	0.02652512385	0.159688605803	0.144543524416	0.57313517339	0.122632696391	16390	11448	44.9495545073	0.876815131177	0.123184868822	0.741002795247	0.367837176799	0.433088749126	0.233403214535	0.323200559049	12868	11448	0.110351258937	0.00800435188063	0.00536213863848	0.0409543052533	0.137840670859	0.86215932914	21547	0.363902167355	0.493340140158	0.142757692486	2.74518184644
BX09	Soundview-Castle Hill-Clason Point-Harding Park	53800	0.445669144981	0.554330855018	0.615762081784	0.0127881040892	0.340223048327	0.0164126394052	0.126765799256	0.157695167286	0.541840148699	0.173698884758	22946	18657	52.8818941952	0.917458380545	0.0825416194543	0.714530739132	0.301870611567	0.367047220882	0.24650265316	0.371817548373	19896	18657	0.0622738238842	0.00326698833936	0.010454362686	0.0166365098512	0.271640671062	0.728359328938	34057	0.278268784684	0.55407111607	0.167660099245	2.70406111781
BX46	Parkchester	30376	0.473860942849	0.52613905715	0.353864893337	0.0368053726626	0.461219383724	0.123321042929	0.142184619436	0.110383197261	0.591947590203	0.1554845931	15901	12590	56.1117950754	0.905477642915	0.0945223570844	0.79769658459	0.180619539317	0.239793486894	0.273153296267	0.48212867355	13434	12590	0.06282566622	0.0102724430549	0.00595503945213	0.0197260681852	0.219221604448	0.780778395551	20955	0.184729181579	0.555237413505	0.260033404915	2.26112847997
BX55	Soundview-Bruckner	35886	0.477233461517	0.522766538483	0.642869085437	0.0166360140445	0.224767318731	0.0715320737892	0.155910382879	0.160619740289	0.534275204815	0.149194672017	15706	11247	44.4747488219	0.859671463135	0.140328536865	0.706321685782	0.373521828043	0.425891348804	0.270116475504	0.292522450431	12392	11247	0.0923983214977	0.0125887669464	0.00758553905745	0.0353453841188	0.147328176402	0.852671823597	21485	0.392971840819	0.499744007447	0.107284151734	2.89590058102
BX59	Westchester-Unionport	27483	0.46341374668	0.53658625332	0.616817669104	0.0561074118546	0.14830986428	0.145253429393	0.143033875487	0.180220499945	0.545500855074	0.131244769494	12837	8788	54.256087847	0.859702422684	0.140297577315	0.783909877104	0.235548475193	0.325785161584	0.249089667728	0.416021847974	9804	8788	0.103631170951	0.00571195430436	0.00448796409628	0.0224398204814	0.251706873008	0.748293126991	16788	0.293304741482	0.53752680486	0.169168453657	2.80324357405
BX10	Pelham Bay-Country Club-City Island	26139	0.467921496614	0.532078503386	0.313745743907	0.618998431462	0.0185546501396	0.0346225945904	0.0832472550595	0.100845479934	0.553999770458	0.261907494548	14105	11247	69.830621499	0.917050691244	0.0829493087557	0.707032986574	0.0762870098692	0.239975104472	0.221925846892	0.507068551613	12045	11247	0.0662515566625	0.004400166044	0.00539643005396	0.0105437941054	0.413176847159	0.58682315284	19960	0.188476953908	0.540781563126	0.270741482966	2.1701120797
BX13	Co-op City	44304	0.434249729144	0.565750270856	0.282796135789	0.0870576020224	0.60933550018	0.0117596605273	0.089247020585	0.117822318527	0.520991332611	0.271939328277	21239	18258	59.6449501588	0.882904091529	0.11709590847	0.687972395662	0.112005696133	0.27691970643	0.258571585058	0.450706539599	19126	18258	0.0453832479347	0.00752901809055	0.0143260483112	0.0184042664436	0.489922225873	0.510077774126	32379	0.169863182927	0.586305939034	0.243830878038	2.31642789919
BX52	Schuylerville-Throgs Neck-Edgewater Park	46104	0.484101162589	0.515898837411	0.395930938747	0.468722887385	0.0849817803227	0.0236638903349	0.112810168315	0.136040256811	0.546091445428	0.205058129446	22900	16655	75.4807865505	0.892969432314	0.107030567686	0.756829780846	0.135334734314	0.228159711798	0.183968778145	0.547523266286	17970	16655	0.0731775180857	0.00712298274902	0.00634390651085	0.0159710628826	0.501831281897	0.498168718102	31126	0.182130694596	0.593747992032	0.224121313371	2.56560934891
BX07	Bronxdale	33728	0.476755218216	0.523244781784	0.501482447818	0.14892670778	0.289996442125	0.0415381878558	0.124911053131	0.13167101518	0.574656072106	0.168761859582	16507	13479	45.9741078715	0.858363118676	0.141636881323	0.717412270939	0.338378217968	0.393797759477	0.252540989687	0.350100155798	14336	13479	0.0597795758928	0.00530133928571	0.00327845982143	0.0362025669643	0.120854662809	0.879145337191	22720	0.280545774648	0.534110915493	0.185343309859	2.35267857143
BX31	Allerton-Pelham Gardens	33404	0.480750808286	0.519249191713	0.286492635612	0.277421865645	0.323434319243	0.0927433840258	0.112112321878	0.142887079392	0.518381032212	0.226619566519	15798	9707	78.3406304728	0.856057728826	0.143942271173	0.763572679509	0.134336046152	0.217368909034	0.184609045019	0.547130936437	10295	9707	0.0571151044196	0.0030111704711	0.00932491500728	0.0151529868868	0.596373750901	0.403626249098	22535	0.19498557799	0.531750610162	0.273263811848	3.24468188441
BX37	Van Nest-Morris Park-Westchester Square	30098	0.484517243671	0.515482756329	0.544554455445	0.254468735464	0.0915010964183	0.0865838261678	0.143697255632	0.138779985381	0.555817662303	0.161705096684	14449	9657	58.4894377135	0.878330680323	0.121669319676	0.795795795795	0.22273998136	0.282282282282	0.25908667288	0.449725587656	10527	9657	0.0826446280991	0.00493967892087	0.00607960482568	0.0138690985086	0.306099202651	0.693900797348	19338	0.284931223498	0.513962147068	0.201106629434	2.85912415693
BX49	Pelham Parkway	30191	0.477526415157	0.522473584843	0.365506276705	0.373455665596	0.0911861150674	0.148918551886	0.126991487529	0.101155973634	0.572620979762	0.199231559074	14612	11364	59.712029215	0.928757185874	0.0712428141253	0.76399155227	0.17405843013	0.268391411475	0.260823653643	0.45784934882	12094	11364	0.0603605093434	0.000496113775425	0.00810319166528	0.0260459732098	0.260207673354	0.739792326645	21391	0.245336823898	0.467439577392	0.28722359871	2.49636183231
BX03	Eastchester-Edenwald-Baychester	36676	0.448222270695	0.551777729305	0.24675537136	0.0260933580543	0.701412367761	0.0101428727233	0.134829316174	0.180008725052	0.538608354237	0.146553604537	18024	11599	58.3388654194	0.834942299156	0.165057700843	0.783343391671	0.221484610742	0.285541857056	0.255539270627	0.447797223898	12392	11599	0.0639928986442	0.0120238863783	0.0118624919303	0.0184796642995	0.358651607897	0.641348392102	22313	0.218661766683	0.583964504997	0.19737372832	2.95965138799
BX44	Williamsbridge-Olinville	61503	0.446433507309	0.553566492691	0.219534006471	0.0236573825667	0.716647968392	0.0160805163976	0.146692031283	0.158740224054	0.541745931093	0.15282181357	29725	20322	52.6119476429	0.845315391085	0.154684608915	0.774431650428	0.265623462258	0.320342485976	0.264344060624	0.402814683594	22375	20322	0.0917541899441	0.00612290502793	0.0117988826816	0.0171173184357	0.31138667454	0.68861332546	38206	0.229545097629	0.57946395854	0.190990943831	2.74873743017
BX62	Woodlawn-Wakefield	45805	0.456020085143	0.543979914856	0.15565986246	0.163650256522	0.627704399083	0.0337517738238	0.123567296147	0.134919768584	0.559851544591	0.181661390678	24077	15128	68.5373149127	0.878888565851	0.121111434149	0.798585404547	0.147607086198	0.212784241142	0.232284505552	0.531332628239	16294	15128	0.0715600834663	0.00454154903645	0.00540076101632	0.0141769976678	0.47078265468	0.52921734532	30366	0.184779029177	0.554633471646	0.260587499177	2.81115748128
BX99	park-cemetery-etc-Bronx	1377	0.466957153228	0.533042846764	0.572984749451	0.0798838053734	0.282498184457	0.0646332607112	0.188090050834	0.12854030501	0.543936092952	0.139433551197	694	482	54.0871369283	0.864553314109	0.135446685877	0.823651452265	0.261410788376	0.336099585055	0.26556016597	0.365145228208	541	482	0.109057301292	0.0	0.0	0.0628465804055	0.284232365139	0.71576763484	887	0.271702367528	0.520856820738	0.207440811723	2.54528650642
MN23	West Village	67185	0.472292922527	0.527707077473	0.0581677457766	0.805938825631	0.0168638833073	0.0858227282876	0.0591649921857	0.0714594031406	0.672620376572	0.196755228101	45413	37218	119.424337686	0.942439389602	0.0575606103979	0.85163093127	0.0211456821968	0.132006018593	0.115347412542	0.493229082702	42753	37218	0.129464598975	0.00544990994784	0.00874792412228	0.0323018267724	0.313611693267	0.686388306733	53425	0.0175760411792	0.145549836219	0.836874122602	1.57146866886
MN24	SoHo-TriBeCa-Civic Center-Little Italy	40059	0.502508799521	0.497491200479	0.0546194363314	0.657654958935	0.0213185551312	0.232407199381	0.0855737786764	0.0622332060211	0.678773808632	0.17341920667	25716	18761	116.007408987	0.939998444548	0.0600015554518	0.857843398539	0.0670539949896	0.185810990885	0.126485795	0.403283407068	22289	18761	0.158284355512	0.00888330566647	0.00780654134326	0.0394364933375	0.266243803635	0.733756196364	30008	0.11903492402	0.174853372434	0.706111703545	1.79725425098
MN25	Battery Park City-Lower Manhattan	37506	0.499120140777	0.500879859222	0.0965978776729	0.653868714339	0.0295152775556	0.18983629286	0.102170319416	0.0495120780675	0.747800351943	0.100517250573	26136	18931	130.706909302	0.949303642485	0.0506963575145	0.898737520469	0.0134171464793	0.107971052771	0.0876868628176	0.497226770905	22827	18931	0.170675077759	0.00490647040785	0.00451220046436	0.0666754282209	0.197665205219	0.802334794781	27828	0.0412893488573	0.165337070576	0.793373580566	1.64305427783
MN22	East Village	43755	0.49109816021	0.50890183979	0.118729288081	0.653525311393	0.0561307279168	0.144920580505	0.0372757399154	0.099600045709	0.732167752257	0.130956462119	29267	22306	84.6739666457	0.94252912837	0.0574708716301	0.840491347619	0.0803371290235	0.231821034699	0.149690666188	0.518560028692	24527	22306	0.0905532678273	0.00187548416031	0.0118237044889	0.0819505035267	0.131623778356	0.868376221644	32043	0.082139624879	0.241207127922	0.676653247199	1.78395237901
MN27	Chinatown	46550	0.498517722879	0.501482277121	0.127132116004	0.158646616541	0.039462943072	0.645155746509	0.076283566058	0.0836519871106	0.618754027927	0.221310418904	23529	18107	54.5465841939	0.911980959666	0.0880190403332	0.72325619926	0.252499033523	0.406583089413	0.210360634009	0.346551057602	20077	18107	0.0981222294167	0.00786970164865	0.0103601135628	0.0422373860636	0.07549566466	0.924504335339	34996	0.410075437193	0.314378786147	0.27554577666	2.31857349205
MN28	Lower East Side	74243	0.470953490565	0.529046509435	0.38814433684	0.23852753795	0.0888433926431	0.257950244467	0.0822030359764	0.103632665706	0.576593079482	0.237571218835	34270	30216	55.9551231136	0.88803618325	0.111963816749	0.641514429441	0.305268731798	0.439072014826	0.189535345512	0.3149324861	32183	30216	0.0611192244352	0.0093838361868	0.0103781499549	0.0763757263151	0.150814138205	0.849185861795	54940	0.330506006553	0.361849290135	0.307644703313	2.306901159
